area,ca,curso,modalidade,N,fracN,idd,iddc,idd_faixa,ano
21,Privada sem fins lucrativos,1168245,Educação Presencial,106,0.905982906,-0.6234,1.9156,2,2019
5806,Privada sem fins lucrativos,1268507,Educação Presencial,1,0.25,,,SC,2019
5710,Privada sem fins lucrativos,1139656,Educação Presencial,49,0.753846154,0.4209,2.8923,3,2019
3501,Privada sem fins lucrativos,318468,Educação Presencial,42,0.857142857,0.4001,2.7598,3,2019
28,Privada sem fins lucrativos,18467,Educação Presencial,22,0.814814815,-0.337,2.2509,3,2019
21,Privada com fins lucrativos,15536,Educação Presencial,139,0.798850575,-0.4702,2.0209,3,2019
17,Privada com fins lucrativos,15550,Educação Presencial,19,0.826086957,0.4506,3.1124,4,2019
5,Privada com fins lucrativos,15554,Educação Presencial,21,0.807692308,0.3801,2.9217,3,2019
19,Privada com fins lucrativos,18501,Educação Presencial,6,0.75,-3.1003,0.7763,1,2019
6,Privada com fins lucrativos,18502,Educação Presencial,85,0.944444444,-0.2819,2.1141,3,2019
36,Privada com fins lucrativos,19071,Educação Presencial,40,0.909090909,-0.2014,2.4562,3,2019
95,Privada com fins lucrativos,93811,Educação Presencial,22,0.814814815,0.0114,2.466,3,2019
28,Privada com fins lucrativos,67605,Educação Presencial,20,0.625,1.1405,3.2546,4,2019
12,Privada com fins lucrativos,39415,Educação Presencial,106,0.990654206,-0.8227,2.3438,3,2019
4003,Privada com fins lucrativos,41701,Educação Presencial,3,1.0,4.5561,4.2742,5,2019
5806,Privada com fins lucrativos,41712,Educação Presencial,9,0.818181818,1.2673,2.99,4,2019
5710,Privada com fins lucrativos,41746,Educação Presencial,127,0.760479042,-0.318,2.4398,3,2019
92,Privada com fins lucrativos,1314992,Educação a Distância,2,0.2,2.0324,3.7318,4,2019
6307,Privada com fins lucrativos,1284834,Educação Presencial,2,1.0,3.8457,3.8199,4,2019
5710,Privada com fins lucrativos,1295689,Educação a Distância,0,0.0,,,SC,2019
6208,Privada com fins lucrativos,1295876,Educação a Distância,2,0.333333333,-11.9712,0.0,1,2019
91,Privada com fins lucrativos,1107875,Educação a Distância,6,0.24,-2.6361,2.1042,3,2019
3501,Privada com fins lucrativos,360729,Educação Presencial,0,0.0,,,SC,2019
23,Privada com fins lucrativos,111718,Educação a Distância,5,0.3125,-1.2377,1.8162,2,2019
23,Privada com fins lucrativos,50154,Educação Presencial,25,0.714285714,-0.6007,2.1765,3,2019
19,Privada com fins lucrativos,46917,Educação Presencial,30,0.681818182,-0.6081,2.1437,3,2019
3501,Privada com fins lucrativos,1353410,Educação Presencial,1,0.25,,,SC,2019
23,Privada com fins lucrativos,1166492,Educação Presencial,46,0.754098361,-0.3849,2.2986,3,2019
6208,Privada com fins lucrativos,1193348,Educação Presencial,1,1.0,,,SC,2019
6307,Privada com fins lucrativos,1193362,Educação Presencial,13,0.40625,1.0636,2.807,3,2019
5710,Privada com fins lucrativos,1193363,Educação Presencial,45,0.483870968,-0.7931,2.1488,3,2019
6410,Privada com fins lucrativos,1057427,Educação Presencial,1,1.0,,,SC,2019
92,Privada com fins lucrativos,1057519,Educação Presencial,0,0.0,,,SC,2019
36,Privada com fins lucrativos,46915,Educação Presencial,28,0.736842105,-0.7017,2.1623,3,2019
95,Privada sem fins lucrativos,108288,Educação Presencial,29,0.743589744,0.2312,2.5738,3,2019
69,Privada sem fins lucrativos,5000761,Educação Presencial,22,0.785714286,0.8709,2.7701,3,2019
3501,Privada sem fins lucrativos,1104893,Educação Presencial,58,0.725,0.1896,2.6618,3,2019
55,Privada sem fins lucrativos,1259584,Educação Presencial,37,0.755102041,0.0478,2.3989,3,2019
23,Privada sem fins lucrativos,108124,Educação Presencial,19,0.76,0.8755,3.0115,4,2019
5710,Pública Federal,15837,Educação Presencial,29,0.878787879,0.4662,2.9201,3,2019
19,Pública Federal,15838,Educação Presencial,32,1.0,0.5935,2.803,3,2019
12,Pública Federal,15839,Educação Presencial,49,0.907407407,-0.4535,2.7531,3,2019
5,Pública Federal,15840,Educação Presencial,29,0.852941176,-0.1058,2.3395,3,2019
6,Pública Federal,15841,Educação Presencial,33,0.942857143,-0.5803,1.7753,2,2019
5806,Pública Federal,15870,Educação Presencial,39,0.906976744,0.2342,2.6142,3,2019
23,Pública Federal,15874,Educação Presencial,27,0.9,-0.1815,2.4136,3,2019
51,Pública Federal,52101,Educação Presencial,27,0.9,-0.4738,2.4338,3,2019
21,Pública Federal,21543,Educação Presencial,62,0.953846154,-0.7986,1.795,2,2019
6307,Pública Federal,21545,Educação Presencial,33,0.868421053,0.5597,2.6236,3,2019
36,Pública Federal,115542,Educação Presencial,12,0.857142857,1.604,3.5165,4,2019
4003,Pública Federal,1128343,Educação Presencial,25,0.925925926,0.5241,2.5975,3,2019
6208,Pública Federal,1128349,Educação Presencial,71,0.91025641,0.2693,2.5909,3,2019
5710,Pública Federal,1128355,Educação Presencial,28,0.875,0.5901,2.9959,4,2019
28,Pública Federal,1128365,Educação Presencial,33,0.868421053,0.6044,2.8904,3,2019
95,Privada com fins lucrativos,1202646,Educação Presencial,0,0.0,,,SC,2019
28,Privada com fins lucrativos,1190609,Educação Presencial,9,0.45,-0.2212,2.3295,3,2019
23,Privada com fins lucrativos,1107133,Educação Presencial,36,0.765957447,-0.5893,2.183,3,2019
3501,Privada com fins lucrativos,1181233,Educação Presencial,12,0.705882353,-0.6988,2.2482,3,2019
17,Pública Estadual,51042,Educação Presencial,24,1.0,-0.7883,2.1297,3,2019
36,Privada com fins lucrativos,74166,Educação Presencial,4,0.666666667,0.5841,2.9175,3,2019
23,Privada com fins lucrativos,74164,Educação Presencial,2,0.666666667,0.2946,2.6829,3,2019
17,Pública Federal,101290,Educação Presencial,29,0.878787879,-0.947,2.0038,3,2019
6405,Pública Federal,1111850,Educação Presencial,8,0.8,4.0058,5.0,5,2019
36,Privada sem fins lucrativos,83470,Educação Presencial,18,0.9,-1.2629,1.8327,2,2019
23,Pública Federal,21826,Educação Presencial,12,0.923076923,0.3168,2.6955,3,2019
12,Pública Federal,1264844,Educação Presencial,37,1.0,1.01,4.3752,5,2019
6208,Pública Federal,122904,Educação Presencial,34,0.918918919,-0.9587,2.0937,3,2019
55,Privada sem fins lucrativos,108692,Educação Presencial,8,0.666666667,-0.2111,2.2099,3,2019
5806,Privada sem fins lucrativos,1160725,Educação Presencial,18,0.529411765,-0.4533,2.364,3,2019
5,Privada sem fins lucrativos,1282834,Educação Presencial,9,0.6,-0.491,1.8779,2,2019
6008,Privada sem fins lucrativos,1258577,Educação Presencial,8,0.380952381,-0.5768,2.099,3,2019
28,Privada sem fins lucrativos,118702,Educação Presencial,11,0.733333333,-0.4293,2.1882,3,2019
21,Privada sem fins lucrativos,1175586,Educação Presencial,27,0.771428571,1.6101,3.4524,4,2019
23,Privada sem fins lucrativos,119341,Educação Presencial,18,0.857142857,-1.5423,1.644,2,2019
69,Privada sem fins lucrativos,1117115,Educação Presencial,4,0.5,0.9896,2.8149,3,2019
4003,Privada sem fins lucrativos,1184438,Educação Presencial,4,0.8,-1.137,1.9067,2,2019
5710,Privada sem fins lucrativos,1135078,Educação Presencial,42,0.79245283,-0.7272,2.1892,3,2019
95,Privada sem fins lucrativos,1189302,Educação Presencial,9,0.818181818,-0.3811,2.2737,3,2019
3501,Privada sem fins lucrativos,385424,Educação Presencial,11,0.733333333,-2.8564,1.2436,2,2019
17,Privada sem fins lucrativos,1199580,Educação Presencial,18,0.692307692,-1.0887,1.8914,2,2019
19,Privada sem fins lucrativos,1053152,Educação Presencial,16,0.727272727,-0.0436,2.4534,3,2019
6208,Privada sem fins lucrativos,1155130,Educação Presencial,13,0.619047619,-1.0947,2.0386,3,2019
6307,Privada sem fins lucrativos,1155261,Educação Presencial,6,1.0,1.7183,3.0454,4,2019
17,Pública Federal,1327495,Educação Presencial,18,0.947368421,1.6551,4.0679,5,2019
6208,Privada sem fins lucrativos,1261234,Educação Presencial,27,0.818181818,-0.942,2.1005,3,2019
17,Pública Federal,15853,Educação Presencial,31,0.96875,0.2044,2.9171,3,2019
95,Privada sem fins lucrativos,81956,Educação Presencial,22,0.88,2.9081,3.8855,4,2019
55,Privada sem fins lucrativos,52270,Educação Presencial,26,0.838709677,1.2222,3.2563,4,2019
28,Privada sem fins lucrativos,56585,Educação Presencial,14,0.933333333,1.2634,3.338,4,2019
6,Privada sem fins lucrativos,87182,Educação Presencial,38,0.95,0.5369,3.0436,4,2019
19,Privada sem fins lucrativos,63962,Educação Presencial,15,0.789473684,2.1916,3.6799,4,2019
5,Privada sem fins lucrativos,63965,Educação Presencial,16,0.941176471,0.7407,3.3538,4,2019
36,Privada sem fins lucrativos,20871,Educação Presencial,24,0.888888889,2.0993,3.8075,4,2019
23,Privada sem fins lucrativos,71355,Educação Presencial,24,0.96,1.1547,3.1694,4,2019
3501,Privada sem fins lucrativos,315605,Educação Presencial,20,0.540540541,0.9366,3.0096,4,2019
69,Privada sem fins lucrativos,1146354,Educação Presencial,10,0.714285714,0.7029,2.7067,3,2019
5710,Privada sem fins lucrativos,1146356,Educação Presencial,82,0.921348315,0.2509,2.7882,3,2019
21,Privada sem fins lucrativos,15606,Educação Presencial,43,0.826923077,0.7686,2.8734,3,2019
5,Privada com fins lucrativos,65116,Educação Presencial,42,0.857142857,-0.9331,1.3479,2,2019
17,Privada com fins lucrativos,47040,Educação Presencial,4,0.5,-2.0399,1.1368,2,2019
23,Pública Estadual,17768,Educação Presencial,17,1.0,0.851,2.9977,4,2019
6307,Pública Estadual,1117933,Educação Presencial,29,0.966666667,0.1923,2.4898,3,2019
12,Pública Federal,21542,Educação Presencial,71,0.986111111,-0.6048,2.5853,3,2019
51,Pública Federal,95739,Educação Presencial,22,0.916666667,0.8753,3.3037,4,2019
6002,Pública Federal,95741,Educação Presencial,29,0.90625,-0.663,2.236,3,2019
6208,Pública Federal,95743,Educação Presencial,38,0.926829268,-0.0534,2.4603,3,2019
5710,Pública Federal,1258790,Educação Presencial,51,0.980769231,0.2832,2.808,3,2019
5902,Pública Federal,1258798,Educação Presencial,23,0.851851852,0.6257,2.4862,3,2019
4003,Pública Federal,1258915,Educação Presencial,7,0.875,2.8985,3.5849,4,2019
28,Pública Federal,121401,Educação Presencial,54,0.981818182,0.0504,2.514,3,2019
23,Privada sem fins lucrativos,89790,Educação Presencial,7,0.7,0.1731,2.6142,3,2019
3501,Privada sem fins lucrativos,401194,Educação Presencial,11,0.6875,-7.2329,0.0,1,2019
17,Pública Federal,1314357,Educação Presencial,23,0.884615385,-1.541,1.5325,2,2019
95,Privada sem fins lucrativos,1187577,Educação Presencial,20,0.769230769,-1.1514,1.8963,2,2019
90,Pública Federal,1153959,Educação Presencial,35,1.0,-0.8185,2.0277,3,2019
6307,Pública Estadual,5000475,Educação Presencial,17,1.0,-2.128,1.6451,2,2019
6002,Pública Estadual,1314210,Educação Presencial,12,1.0,-2.3509,1.4561,2,2019
23,Privada sem fins lucrativos,1101170,Educação Presencial,17,0.80952381,-0.0752,2.4737,3,2019
36,Privada sem fins lucrativos,1206020,Educação Presencial,9,1.0,-0.0614,2.5384,3,2019
6405,Pública Estadual,51648,Educação Presencial,19,0.863636364,0.9189,2.7902,3,2019
90,Privada sem fins lucrativos,1190506,Educação Presencial,8,0.615384615,-4.541,0.4371,1,2019
5710,Privada sem fins lucrativos,1204474,Educação Presencial,27,0.658536585,-1.112,1.9536,3,2019
17,Pública Estadual,51638,Educação Presencial,71,0.825581395,-0.2984,2.5182,3,2019
23,Privada com fins lucrativos,1171800,Educação Presencial,8,0.666666667,-0.8678,2.0254,3,2019
23,Pública Estadual,90004,Educação Presencial,31,0.794871795,-0.4577,2.2574,3,2019
90,Privada sem fins lucrativos,1166445,Educação Presencial,8,0.666666667,0.2572,2.4873,3,2019
17,Pública Estadual,113559,Educação Presencial,33,0.647058824,0.3691,3.0478,4,2019
17,Pública Federal,1313190,Educação Presencial,12,0.923076923,-0.6353,2.251,3,2019
23,Privada com fins lucrativos,116428,Educação Presencial,17,0.708333333,0.3498,2.7142,3,2019
90,Privada com fins lucrativos,95801,Educação Presencial,1,0.5,,,SC,2019
17,Privada sem fins lucrativos,107564,Educação Presencial,46,0.754098361,-0.0969,2.6781,3,2019
3501,Privada sem fins lucrativos,407852,Educação Presencial,5,0.625,-1.8717,1.702,2,2019
95,Privada sem fins lucrativos,1055480,Educação Presencial,6,0.6,1.8339,3.3591,4,2019
92,Pública Federal,1188548,Educação Presencial,11,0.611111111,-0.4646,2.7557,3,2019
5806,Pública Estadual,1188463,Educação Presencial,46,0.978723404,-0.1878,2.4606,3,2019
6405,Pública Federal,100768,Educação Presencial,26,0.928571429,0.8401,2.7338,3,2019
23,Pública Federal,100770,Educação Presencial,8,1.0,-0.0266,2.5012,3,2019
51,Pública Federal,100772,Educação Presencial,19,0.95,1.216,3.5234,4,2019
17,Pública Federal,100778,Educação Presencial,46,0.867924528,-0.0398,2.7234,3,2019
19,Pública Federal,116720,Educação Presencial,15,0.9375,-0.4144,2.25,3,2019
6307,Pública Federal,116736,Educação Presencial,24,1.0,0.0953,2.4545,3,2019
12,Pública Federal,1261972,Educação Presencial,45,1.0,0.1729,3.4474,4,2019
5,Pública Federal,100763,Educação Presencial,36,0.923076923,-0.1998,2.2267,3,2019
55,Privada com fins lucrativos,108443,Educação Presencial,25,0.892857143,-0.3562,2.104,3,2019
36,Privada com fins lucrativos,1204533,Educação Presencial,71,0.8875,-0.5513,2.2507,3,2019
21,Privada com fins lucrativos,1204534,Educação Presencial,61,0.85915493,0.307,2.5557,3,2019
5710,Privada com fins lucrativos,1204537,Educação Presencial,109,0.767605634,0.289,2.8116,3,2019
6208,Privada com fins lucrativos,1204538,Educação Presencial,13,0.928571429,-1.3529,1.9341,2,2019
19,Privada com fins lucrativos,1257748,Educação Presencial,6,0.666666667,-2.4977,1.1069,2,2019
3501,Privada com fins lucrativos,1257749,Educação Presencial,15,0.652173913,3.5663,4.234,5,2019
28,Privada com fins lucrativos,1182767,Educação Presencial,40,0.8,-0.3364,2.2513,3,2019
6,Privada com fins lucrativos,1184754,Educação Presencial,107,0.856,0.1175,2.5675,3,2019
23,Privada com fins lucrativos,108441,Educação Presencial,18,0.947368421,-0.6552,2.1457,3,2019
19,Privada com fins lucrativos,88488,Educação Presencial,2,1.0,0.1802,2.5762,3,2019
21,Privada com fins lucrativos,89778,Educação Presencial,45,0.9,0.9508,2.9988,4,2019
36,Privada com fins lucrativos,89780,Educação Presencial,19,0.95,1.1388,3.2433,4,2019
95,Privada com fins lucrativos,1299959,Educação Presencial,2,1.0,0.7134,2.81,3,2019
23,Privada com fins lucrativos,118888,Educação Presencial,3,0.75,1.4601,3.3422,4,2019
55,Privada com fins lucrativos,109543,Educação Presencial,10,1.0,-0.5378,1.9714,3,2019
6208,Privada com fins lucrativos,88486,Educação Presencial,6,0.857142857,0.4348,2.6579,3,2019
5710,Pública Estadual,96633,Educação Presencial,68,0.931506849,0.2093,2.7627,3,2019
17,Pública Federal,1154375,Educação Presencial,29,0.90625,-0.0592,2.708,3,2019
5710,Pública Estadual,1268136,Educação Presencial,62,0.953846154,0.7053,3.0665,4,2019
17,Pública Estadual,96497,Educação Presencial,63,0.84,-0.1842,2.6089,3,2019
90,Privada com fins lucrativos,80204,Educação Presencial,29,0.783783784,-0.7908,2.0395,3,2019
55,Pública Federal,116648,Educação Presencial,20,1.0,-1.599,1.1966,2,2019
17,Pública Federal,116662,Educação Presencial,28,0.965517241,-2.6573,0.647,1,2019
5710,Pública Federal,123055,Educação Presencial,62,1.0,-0.2044,2.5094,3,2019
51,Privada sem fins lucrativos,1072168,Educação Presencial,10,0.714285714,0.655,3.1617,4,2019
19,Privada sem fins lucrativos,118659,Educação Presencial,20,0.8,0.0035,2.4793,3,2019
28,Privada sem fins lucrativos,119062,Educação Presencial,25,0.925925926,-0.4294,2.1881,3,2019
6,Privada sem fins lucrativos,1182802,Educação Presencial,24,0.727272727,-0.1911,2.2171,3,2019
5,Privada sem fins lucrativos,1132433,Educação Presencial,31,0.96875,-0.2893,2.1195,3,2019
17,Privada sem fins lucrativos,1134353,Educação Presencial,14,1.0,1.9234,4.2808,5,2019
95,Privada sem fins lucrativos,1191488,Educação Presencial,23,0.793103448,1.2571,3.0765,4,2019
36,Privada sem fins lucrativos,111910,Educação Presencial,19,0.703703704,0.2017,2.6929,3,2019
23,Privada sem fins lucrativos,108710,Educação Presencial,9,0.75,0.9368,3.0462,4,2019
51,Pública Estadual,68063,Educação Presencial,42,0.79245283,-0.5922,2.3575,3,2019
6002,Pública Estadual,113529,Educação Presencial,18,0.818181818,-1.1475,2.0122,3,2019
6208,Pública Estadual,51622,Educação Presencial,40,0.833333333,-0.9343,2.1036,3,2019
21,Pública Estadual,51628,Educação Presencial,95,0.931372549,0.2846,2.5404,3,2019
5710,Pública Estadual,1189857,Educação Presencial,52,0.896551724,0.1502,2.7266,3,2019
19,Privada com fins lucrativos,83372,Educação Presencial,9,0.692307692,0.4993,2.7513,3,2019
36,Privada com fins lucrativos,83374,Educação Presencial,28,0.875,-0.0179,2.564,3,2019
6208,Privada com fins lucrativos,83376,Educação Presencial,28,0.965517241,-0.8581,2.1344,3,2019
90,Privada com fins lucrativos,69038,Educação Presencial,5,0.625,-2.0587,1.4977,2,2019
6,Privada com fins lucrativos,101749,Educação Presencial,21,0.954545455,0.6142,3.1313,4,2019
23,Pública Estadual,105575,Educação Presencial,33,0.825,0.3756,2.7288,3,2019
17,Pública Estadual,51613,Educação Presencial,80,0.808080808,-0.5859,2.2902,3,2019
19,Privada com fins lucrativos,91358,Educação Presencial,29,0.659090909,-1.3661,1.7278,2,2019
23,Privada com fins lucrativos,91360,Educação Presencial,23,0.793103448,-1.9721,1.4008,2,2019
36,Privada com fins lucrativos,59116,Educação Presencial,23,0.741935484,-0.5035,2.2788,3,2019
91,Privada sem fins lucrativos,1388012,Educação Presencial,1,0.333333333,,,SC,2019
55,Privada com fins lucrativos,1207554,Educação Presencial,7,0.583333333,-2.6952,0.3963,1,2019
28,Privada com fins lucrativos,1207267,Educação Presencial,21,0.7,-0.2634,2.3009,3,2019
5710,Pública Federal,3,Educação Presencial,50,0.961538462,-1.1117,1.9537,3,2019
17,Pública Federal,9,Educação Presencial,36,0.947368421,0.0466,2.7919,3,2019
6405,Pública Federal,10,Educação Presencial,16,0.941176471,-0.2286,1.9688,3,2019
12,Pública Federal,12,Educação Presencial,31,1.0,0.8618,4.211,5,2019
5806,Pública Federal,16,Educação Presencial,16,1.0,1.6357,3.1241,4,2019
23,Pública Federal,17,Educação Presencial,16,1.0,2.8482,4.1273,5,2019
28,Pública Federal,20,Educação Presencial,23,1.0,0.4273,2.7701,3,2019
5,Pública Federal,37,Educação Presencial,19,0.95,-0.792,1.5171,2,2019
21,Pública Federal,44,Educação Presencial,29,1.0,0.7817,2.8824,3,2019
3501,Pública Federal,1168551,Educação Presencial,17,0.894736842,0.0364,2.5905,3,2019
